0.01388888889, 1.036597558, 1, 1
0.02777777778, 1.044079128, 1, 1
0.04166666667, 1.053780595, 1, 1
0.05555555556, 1.058426724, 1, 1
0.06944444444, 1.064273292, 1, 1
0.08333333333, 1.065653809, 1, 1
0.09722222222, 1.065927834, 1, 1
0.1111111111, 1.065995403, 1, 1
0.125, 1.066315863, 1, 1
0.1388888889, 1.06998881, 1, 1
0.1527777778, 1.070357785, 1, 1
0.1666666667, 1.073742718, 1, 1
0.1805555556, 1.079213452, 1, 1
0.1944444444, 1.081421238, 1, 1
0.2083333333, 1.082370759, 1, 1
0.2222222222, 1.083000668, 1, 1
0.2361111111, 1.083069478, 1, 1
0.25, 1.084397399, 1, 1
0.2638888889, 1.08622644, 1, 1
0.2777777778, 1.086923258, 1, 1
0.2916666667, 1.088445532, 1, 1
0.3055555556, 1.088629084, 1, 1
0.3194444444, 1.08984047, 1, 1
0.3333333333, 1.090816243, 1, 1
0.3472222222, 1.090945885, 1, 1
0.3611111111, 1.097592031, 1, 1
0.375, 1.098494441, 1, 1
0.3888888889, 1.099468117, 1, 1
0.4027777778, 1.100255616, 1, 1
0.4166666667, 1.101140986, 1, 1
0.4305555556, 1.103322793, 1, 1
0.4444444444, 1.104031493, 1, 1
0.4583333333, 1.104649961, 1, 1
0.4722222222, 1.106311654, 1, 1
0.4861111111, 1.108157633, 1, 1
0.5, 1.110964047, 1, 1
0.5138888889, 1.118030577, 1, 1.000400195
0.5277777778, 1.122836516, 1, 1.00071599
0.5416666667, 1.126794258, 1, 1.001823392
0.5555555556, 1.127487294, 1, 1.002144807
0.5694444444, 1.128435657, 1, 1.002327874
0.5833333333, 1.129159638, 1, 1.006610869
0.5972222222, 1.131977047, 1, 1.007826074
0.6111111111, 1.135253669, 1, 1.008649704
0.625, 1.136069321, 1, 1.009204626
0.6388888889, 1.137675885, 1, 1.010447451
0.6527777778, 1.14258381, 1, 1.010934083
0.6666666667, 1.151190795, 1, 1.011048786
0.6805555556, 1.151214525, 1.001952897, 1.012032233
0.6944444444, 1.153137881, 1.002231865, 1.013708191
0.7083333333, 1.164675556, 1.002285253, 1.016626895
0.7222222222, 1.164837065, 1.002768464, 1.020256675
0.7361111111, 1.174501282, 1.006026007, 1.021131179
0.75, 1.181954138, 1.006111801, 1.022586751
0.7638888889, 1.190810094, 1.006784333, 1.025801814
0.7777777778, 1.195073129, 1.007871013, 1.031010423
0.7916666667, 1.201233172, 1.010073774, 1.036031616
0.8055555556, 1.216359729, 1.011392595, 1.037429252
0.8194444444, 1.220040957, 1.013139371, 1.038849571
0.8333333333, 1.228587009, 1.013168087, 1.040891381
0.8472222222, 1.23221174, 1.013602985, 1.054665176
0.8611111111, 1.23591041, 1.014152299, 1.061537973
0.875, 1.247923514, 1.0152111, 1.070375681
0.8888888889, 1.252056728, 1.016161395, 1.071270412
0.9027777778, 1.263589924, 1.016390553, 1.075727182
0.9166666667, 1.26996296, 1.017742995, 1.090857167
0.9305555556, 1.270494145, 1.018084038, 1.093109011
0.9444444444, 1.274077619, 1.020038739, 1.108007171
0.9583333333, 1.27959995, 1.022297081, 1.114916972
0.9722222222, 1.308075007, 1.023108733, 1.15352072
0.9861111111, 1.311240793, 1.0273873, 1.186923938
1, 1.326431845, 1.036204147, 1.212344127
