0.02083333333, 1, 1, 1
0.04166666667, 1, 1, 1.0015109
0.0625, 1, 1, 1.004109755
0.08333333333, 1, 1, 1.004524887
0.1041666667, 1, 1, 1.005192276
0.125, 1, 1, 1.006245818
0.1458333333, 1, 1, 1.006860158
0.1666666667, 1, 1, 1.008517143
0.1875, 1, 1, 1.009718173
0.2083333333, 1, 1, 1.010503082
0.2291666667, 1, 1, 1.010819165
0.25, 1, 1, 1.011618082
0.2708333333, 1, 1, 1.011764706
0.2916666667, 1, 1, 1.012561576
0.3125, 1, 1, 1.017525226
0.3333333333, 1, 1, 1.018465089
0.3541666667, 1, 1, 1.020889127
0.375, 1, 1, 1.02357773
0.3958333333, 1, 1, 1.024116196
0.4166666667, 1, 1, 1.027160792
0.4375, 1, 1, 1.028429838
0.4583333333, 1, 1, 1.029056281
0.4791666667, 1, 1, 1.030809145
0.5, 1, 1, 1.03125
0.5208333333, 1, 1, 1.031692515
0.5416666667, 1, 1, 1.031947262
0.5625, 1, 1, 1.03235795
0.5833333333, 1, 1, 1.032755738
0.6041666667, 1, 1, 1.032794352
0.625, 1, 1, 1.042715232
0.6458333333, 1, 1, 1.043122677
0.6666666667, 1, 1, 1.044121303
0.6875, 1, 1, 1.046458492
0.7083333333, 1, 1, 1.048113723
0.7291666667, 1, 1, 1.048199296
0.75, 1, 1, 1.050304878
0.7708333333, 1, 1, 1.052569701
0.7916666667, 1, 1, 1.056933983
0.8125, 1, 1, 1.063747585
0.8333333333, 1, 1, 1.06533675
0.8541666667, 1.000238124, 1, 1.069230769
0.875, 1.00030003, 1, 1.082568807
0.8958333333, 1.001150748, 1, 1.09209606
0.9166666667, 1.006732496, 1, 1.108093126
0.9375, 1.03067034, 1, 1.132485262
0.9583333333, 1.25, 1, 1.25
0.9791666667, 1.25, 1, 1.25
1, 1.25, 1.25, 1.25
