0.01388888889, 1.058426724, 1, 1
0.02777777778, 1.060063403, 1, 1
0.04166666667, 1.063581345, 1, 1
0.05555555556, 1.064273292, 1, 1
0.06944444444, 1.065653809, 1, 1
0.08333333333, 1.065927834, 1, 1
0.09722222222, 1.066965928, 1, 1
0.1111111111, 1.068416024, 1, 1
0.125, 1.073742718, 1, 1
0.1388888889, 1.075528687, 1, 1
0.1527777778, 1.077627119, 1, 1
0.1666666667, 1.078599874, 1, 1
0.1805555556, 1.079213452, 1, 1
0.1944444444, 1.080570054, 1, 1
0.2083333333, 1.08066902, 1, 1
0.2222222222, 1.082370759, 1, 1
0.2361111111, 1.083000668, 1, 1
0.25, 1.085755854, 1, 1
0.2638888889, 1.086907416, 1, 1
0.2777777778, 1.086923258, 1, 1
0.2916666667, 1.088445532, 1, 1
0.3055555556, 1.088629084, 1, 1
0.3194444444, 1.08984047, 1, 1
0.3333333333, 1.090223577, 1, 1
0.3472222222, 1.090945885, 1, 1
0.3611111111, 1.091860739, 1, 1
0.375, 1.095988302, 1, 1
0.3888888889, 1.097798504, 1, 1
0.4027777778, 1.098494441, 1, 1
0.4166666667, 1.098989406, 1, 1
0.4305555556, 1.099578997, 1, 1.000400195
0.4444444444, 1.100255616, 1, 1.00071599
0.4583333333, 1.101140986, 1, 1.000974954
0.4722222222, 1.103322793, 1, 1.002327874
0.4861111111, 1.103548751, 1, 1.002470559
0.5, 1.104031493, 1, 1.003368987
0.5138888889, 1.10508029, 1, 1.008649704
0.5277777778, 1.106311654, 1, 1.009204626
0.5416666667, 1.10740785, 1, 1.00974708
0.5555555556, 1.107983961, 1, 1.012032233
0.5694444444, 1.108157633, 1, 1.013708191
0.5833333333, 1.111085575, 1, 1.016626895
0.5972222222, 1.113061182, 1, 1.01779591
0.6111111111, 1.113791631, 1, 1.018215867
0.625, 1.118030577, 1, 1.020256675
0.6388888889, 1.119116147, 1, 1.021131179
0.6527777778, 1.122836516, 1, 1.023673509
0.6666666667, 1.127487294, 1, 1.025801814
0.6805555556, 1.128062446, 1, 1.027574526
0.6944444444, 1.133235167, 1, 1.031010423
0.7083333333, 1.135253669, 1, 1.035144909
0.7222222222, 1.141799697, 1, 1.036031616
0.7361111111, 1.14258381, 1, 1.037429252
0.75, 1.151214525, 1, 1.040891381
0.7638888889, 1.164675556, 1.001401908, 1.042106738
0.7777777778, 1.164837065, 1.001952897, 1.045915959
0.7916666667, 1.170710173, 1.002205072, 1.046342489
0.8055555556, 1.174501282, 1.002231865, 1.053742802
0.8194444444, 1.190810094, 1.003009746, 1.070375681
0.8333333333, 1.195073129, 1.006111801, 1.071935853
0.8472222222, 1.206185567, 1.009511071, 1.075727182
0.8611111111, 1.214292285, 1.010152542, 1.086926526
0.875, 1.220040957, 1.01071301, 1.090857167
0.8888888889, 1.228587009, 1.011392595, 1.093109011
0.9027777778, 1.242954268, 1.013168087, 1.104277487
0.9166666667, 1.249516796, 1.013602985, 1.114916972
0.9305555556, 1.251818871, 1.014152299, 1.121157534
0.9444444444, 1.263589924, 1.014810547, 1.173036498
0.9583333333, 1.26996296, 1.0152111, 1.176929127
0.9722222222, 1.274077619, 1.018821236, 1.186923938
0.9861111111, 1.274232847, 1.023108733, 1.199388001, 5.188118644
1, 1.287437171, 1.0273873, 1.212344127, 5.202535053
